league,match_date,round_number,home_team,away_team,home_score,away_score,team,venue,ball_possession,total_shots,shots_on_target,shots_off_target,shots_inside_box,shots_outside_box,blocked_shots,expected_goals,big_chances,big_chances_scored,big_chances_missed,passes,accurate_passes,pass_accuracy_pct,long_balls_total,long_balls_value,long_balls_pct,crosses_total,crosses_value,crosses_pct,dribbles_total,dribbles_value,dribbles_pct,duels,ground_duels_total,ground_duels_value,ground_duels_pct,aerial_duels_total,aerial_duels_value,aerial_duels_pct,total_tackles,tackles,tackles_won,fouls,yellow_cards,offsides,corner_kicks,throw_ins,goal_kicks,free_kicks,clearances,interceptions,recoveries,dispossessed,hit_woodwork,through_balls,total_saves,goalkeeper_saves,big_saves,high_claims,goals_prevented,errors_lead_to_a_goal,errors_lead_to_a_shot,final_third_phase_total,final_third_phase_value,final_third_phase_pct,final_third_entries,touches_in_penalty_area,fouled_in_final_third,attack,attack_pct,ball_safe,ball_safe_pct,dangerous_attack,dangerous_attack_pct,xg_actual
liga_mx_apertura_2026,2026-07-26,2,Tigres UANL,Atlético San Luis,2,2,Atlético San Luis,away,57,13,4,6,3,10,3,0.5,0,0,0,524,466,88.9,40,19,48,10,3,30,20,9,45,50,85,45,53,16,5,31,21,21,67,14,1,2,3,17,13,15,19,5,32,7,0,,1,1,,1,-1.13,,1,71,45,63,39,10,1,31,15,29,60,18,25,0.5
liga_mx_apertura_2026,2026-07-25,2,CD Guadalajara,FC Juárez,1,0,CD Guadalajara,home,78,22,8,5,15,7,9,2.16,4,1,3,726,643,88.6,42,25,60,40,11,28,16,7,44,53,71,34,48,40,25,63,14,14,50,11,1,2,19,28,7,14,22,5,34,8,2,,0,0,0,1,0.0,,1,320,263,82,80,57,1,84,29,58,28,56,43,1.9
liga_mx_apertura_2026,2026-07-25,2,CD Guadalajara,FC Juárez,1,0,FC Juárez,away,22,6,0,6,3,3,0,0.5,2,0,2,210,147,70.0,58,20,34,9,2,22,17,9,53,47,71,37,52,40,15,38,17,17,53,14,2,0,2,18,13,11,56,9,36,6,1,,7,7,3,1,0.81,,0,59,28,47,42,8,1,62,31,62,52,25,17,0.49
liga_mx_apertura_2026,2026-07-25,2,Club Tijuana,Club León,1,0,Club Tijuana,home,39,9,3,4,5,4,2,2.08,3,1,2,359,287,79.9,51,27,53,13,3,23,11,4,36,58,67,40,60,44,24,55,25,25,72,12,0,2,3,21,7,11,41,14,39,6,0,,2,2,0,0,0.16,,,67,39,58,41,16,2,50,18,62,53,21,29,1.93
liga_mx_apertura_2026,2026-07-25,2,Club Tijuana,Club León,1,0,Club León,away,61,11,2,4,6,5,5,0.89,2,0,2,552,487,88.2,37,23,62,28,7,25,13,4,31,42,67,27,40,44,20,45,13,13,54,13,2,1,10,25,4,12,19,11,36,16,0,,2,2,1,2,0.41,,,157,115,73,74,20,2,81,38,49,28,47,34,0.88
liga_mx_apertura_2026,2026-07-25,2,Atlante FC,Club América,1,1,Atlante FC,home,38,8,4,3,4,4,1,0.78,2,1,1,311,216,69.5,64,21,33,10,1,10,10,8,80,50,77,47,61,38,11,29,26,26,50,18,1,2,2,18,7,14,28,8,51,10,0,0,7,7,2,1,1.04,,,84,43,51,53,13,1,67,24,63,45,29,31,0.74
liga_mx_apertura_2026,2026-07-25,2,Atlante FC,Club América,1,1,Club América,away,62,20,8,6,13,7,6,1.5,2,1,1,507,418,82.4,55,32,58,25,9,36,14,2,14,50,77,30,39,38,27,71,12,12,50,14,3,3,9,19,7,18,14,5,52,14,1,1,3,3,1,1,-0.4,,,114,81,71,61,28,2,91,28,70,41,48,31,1.56
liga_mx_apertura_2026,2026-07-22,2,CD Toluca,Pumas UNAM,1,2,CD Toluca,home,66,17,4,5,11,6,8,1.21,3,1,2,573,488,85.2,49,34,69,29,4,14,15,8,53,47,63,33,52,23,7,30,14,14,64,4,1,0,9,23,8,11,15,12,50,11,0,1,1,1,,,-0.26,,,169,120,71,65,27,3,94,30,61,40,52,30,1.19
liga_mx_apertura_2026,2026-07-22,2,CD Toluca,Pumas UNAM,1,2,Pumas UNAM,away,34,8,3,4,4,4,1,0.66,2,0,2,307,234,76.2,56,21,38,5,3,60,17,9,53,53,63,30,48,23,16,70,18,18,67,11,1,2,1,28,9,4,46,20,46,6,0,0,3,3,,,0.2,,,93,58,62,45,7,0,59,33,65,51,19,16,0.66
liga_mx_apertura_2026,2026-07-22,2,Cruz Azul,Club Puebla,2,1,Cruz Azul,home,67,22,7,9,10,12,6,1.38,4,2,2,568,506,89.1,35,20,57,24,5,21,19,11,58,48,80,37,46,14,8,57,19,19,47,11,2,0,7,23,6,7,17,9,47,8,1,1,3,3,1,0,-0.2,,0,141,108,77,60,22,1,81,48,54,16,51,36,1.31
liga_mx_apertura_2026,2026-07-22,2,Cruz Azul,Club Puebla,2,1,Club Puebla,away,33,10,4,1,4,6,5,0.9,1,0,1,277,212,76.5,50,24,48,9,4,44,24,16,67,52,80,43,54,14,6,43,16,16,69,7,3,2,3,24,9,11,38,11,50,11,0,0,5,5,1,1,-0.8,,1,79,53,67,49,20,0,74,42,65,39,24,19,0.86
liga_mx_apertura_2026,2026-07-19,1,Querétaro FC,Club América,0,1,Querétaro FC,home,38,10,2,7,7,3,1,0.95,4,,4,263,192,73.0,52,24,46,18,3,17,16,4,25,49,67,29,43,36,21,58,14,14,50,14,6,5,2,20,7,14,23,4,45,8,0,,4,4,1,0,0.18,,,99,60,61,53,11,1,52,42,42,38,37,20,0.93
liga_mx_apertura_2026,2026-07-19,1,Querétaro FC,Club América,0,1,Club América,away,62,17,5,4,11,6,8,1.64,1,,1,429,353,82.3,61,31,51,28,7,25,13,6,46,51,67,38,57,36,15,42,20,20,70,14,4,0,12,17,13,13,24,5,44,7,0,,2,2,0,3,0.2,,,105,82,78,46,25,2,57,22,58,37,29,41,1.73
liga_mx_apertura_2026,2026-07-19,1,CD Guadalajara,CD Toluca,0,2,CD Guadalajara,home,40,13,4,6,10,3,3,1.09,1,0,1,356,287,80.6,43,17,40,18,6,33,18,9,50,48,75,35,47,23,12,52,15,15,53,14,2,1,9,22,4,13,15,10,47,7,0,,7,7,1,0,0.57,,0,106,68,64,50,27,2,66,31,55,44,31,25,0.96
liga_mx_apertura_2026,2026-07-19,1,CD Guadalajara,CD Toluca,0,2,CD Toluca,away,60,14,9,4,10,4,1,1.77,5,2,3,562,498,88.6,78,47,60,8,1,13,19,11,58,52,75,40,53,23,11,48,16,16,75,13,2,2,2,17,10,13,28,13,51,7,1,,4,4,2,1,0.58,,2,125,103,82,39,15,4,76,27,71,50,29,23,1.82
liga_mx_apertura_2026,2026-07-19,1,CF Monterrey,Santos Laguna,3,2,CF Monterrey,home,57,19,13,4,12,7,2,1.82,4,2,2,525,451,85.9,61,30,49,14,1,7,24,13,54,46,75,37,49,28,10,36,15,15,67,14,,2,5,15,9,9,15,17,57,10,0,,1,1,0,,-0.35,0,,110,87,79,41,28,1,69,19,60,46,45,35,1.88
liga_mx_apertura_2026,2026-07-19,1,CF Monterrey,Santos Laguna,3,2,Santos Laguna,away,43,11,3,5,10,1,3,2.04,3,2,1,405,332,82.0,62,37,60,13,4,31,13,3,23,54,75,38,51,28,18,64,21,21,57,9,,0,5,18,9,14,22,10,42,5,0,,10,10,1,,0.1,1,,88,56,64,49,25,2,65,26,58,47,31,27,2.39
liga_mx_apertura_2026,2026-07-18,1,Pumas UNAM,CF Pachuca,0,3,Pumas UNAM,home,61,9,1,5,4,5,3,0.28,0,0,,561,489,87.2,64,39,61,29,4,14,14,8,57,39,68,25,37,31,14,45,12,12,50,11,1,2,9,22,8,5,22,6,47,15,0,,3,3,2,1,-1.13,1,1,114,85,75,59,19,,83,26,75,37,45,37,0.29
liga_mx_apertura_2026,2026-07-18,1,Pumas UNAM,CF Pachuca,0,3,CF Pachuca,away,39,15,6,4,7,8,5,1.07,1,1,,362,287,79.3,54,22,41,14,5,36,20,12,60,61,68,43,63,31,17,55,21,21,81,5,0,5,4,19,9,11,27,13,49,4,0,,1,1,0,4,0.03,0,0,120,86,72,49,21,,77,22,67,44,43,34,1.15
liga_mx_apertura_2026,2026-07-18,1,FC Juárez,Club Puebla,0,1,FC Juárez,home,65,13,1,10,9,4,2,0.86,1,,1,484,416,86.0,50,25,50,28,6,21,14,7,50,57,62,33,53,40,25,63,9,9,56,9,1,1,5,24,4,22,26,6,40,8,0,1,4,4,2,1,-0.09,,0,120,91,76,65,16,1,87,29,71,38,54,33,0.91
liga_mx_apertura_2026,2026-07-18,1,FC Juárez,Club Puebla,0,1,Club Puebla,away,35,13,5,4,8,5,4,1.22,3,,3,266,192,72.2,63,16,25,15,6,40,10,6,60,43,62,29,47,40,15,38,15,15,67,22,1,1,7,16,17,9,28,8,31,5,1,0,1,1,1,0,0.1,,1,78,41,53,52,18,0,72,22,58,40,27,38,1.17
liga_mx_apertura_2026,2026-07-18,1,Club León,Atlas FC,2,3,Club León,home,46,16,8,6,7,9,2,1.36,1,1,1,359,291,81.1,46,20,43,18,6,33,12,3,25,47,84,38,45,26,14,54,25,25,56,15,2,0,6,23,3,10,14,10,45,15,1,,4,4,2,2,-0.27,0,,112,76,68,61,14,0,75,32,60,46,36,22,1.23
liga_mx_apertura_2026,2026-07-18,1,Club León,Atlas FC,2,3,Atlas FC,away,54,9,7,1,5,4,1,1.75,3,2,1,428,353,82.5,53,27,51,5,0,0,19,8,42,53,84,46,55,26,12,46,24,24,63,10,2,4,2,18,10,14,23,8,46,14,0,,6,6,1,0,0.08,2,,78,54,69,48,13,2,57,19,76,59,26,22,1.71
liga_mx_apertura_2026,2026-07-18,1,Atlético San Luis,Cruz Azul,2,3,Atlético San Luis,home,46,13,5,5,8,5,3,1.32,1,1,0,404,334,82.7,35,12,34,14,5,36,17,6,35,42,69,27,39,24,12,50,13,13,54,9,2,3,4,15,10,10,35,9,52,13,0,,6,6,1,,-0.6,,1,74,47,64,35,25,2,56,19,67,59,21,22,1.31
liga_mx_apertura_2026,2026-07-18,1,Atlético San Luis,Cruz Azul,2,3,Cruz Azul,away,54,20,10,7,13,7,3,3.15,4,2,2,484,407,84.1,38,21,55,22,6,27,17,9,53,58,69,42,61,24,12,50,24,24,63,10,1,1,4,22,7,8,15,15,44,5,1,,4,4,2,,-1.04,,0,147,109,74,44,39,2,77,25,55,44,43,31,3.14
liga_mx_apertura_2026,2026-07-17,1,Club Tijuana,Tigres UANL,3,1,Club Tijuana,home,51,14,7,5,9,5,2,1.97,2,2,0,399,331,83.0,65,33,51,17,8,47,18,13,72,56,68,38,56,20,11,55,11,11,91,11,2,4,1,16,5,16,24,7,35,6,0,,3,3,1,0,0.73,0,,105,72,69,53,19,4,68,30,60,43,39,27,2.12
liga_mx_apertura_2026,2026-07-17,1,Club Tijuana,Tigres UANL,3,1,Tigres UANL,away,49,8,4,3,4,4,1,0.59,3,1,2,378,310,82.0,37,13,35,13,4,31,13,8,62,44,68,30,44,20,9,45,11,11,55,17,4,0,4,18,7,11,21,8,37,6,0,,4,4,0,1,-0.99,1,,111,74,67,57,16,2,72,32,54,43,36,25,0.59
liga_mx_apertura_2026,2026-07-17,1,Club Necaxa,Atlante FC,2,1,Club Necaxa,home,64,11,5,5,10,1,1,2.33,5,2,3,435,343,78.9,55,28,51,26,5,19,16,7,44,58,75,41,55,37,24,65,19,19,53,11,1,1,11,24,7,15,23,9,55,14,1,,2,2,0,,-0.5,,2,122,75,61,73,27,5,21,28,19,15,21,57,2.42
liga_mx_apertura_2026,2026-07-17,1,Club Necaxa,Atlante FC,2,1,Atlante FC,away,36,12,3,6,7,5,3,0.71,0,0,0,243,159,65.4,51,19,37,13,4,31,11,3,27,42,75,34,45,37,13,35,23,23,65,16,2,1,5,21,11,11,45,8,45,11,0,,3,3,1,,-0.45,,0,89,48,54,48,16,2,21,32,28,31,16,37,0.52
